Docno	QueryNum
clueweb09-en0007-07-07900	166
clueweb09-en0007-07-05585	166
clueweb09-en0007-78-10015	166
clueweb09-en0003-59-25002	166
clueweb09-en0010-92-27788	166
clueweb09-en0007-07-07014	166
clueweb09-en0001-63-17726	166
clueweb09-en0007-78-10014	166
clueweb09-en0002-75-15910	166
clueweb09-en0005-28-04392	166
clueweb09-en0007-07-04552	166
clueweb09-en0002-30-20698	166
clueweb09-en0005-12-33367	166
clueweb09-en0007-07-07524	166
clueweb09-en0006-45-31738	166
clueweb09-en0007-07-05412	166
clueweb09-en0006-45-31750	166
clueweb09-en0005-12-33368	166
clueweb09-en0007-07-05256	166
clueweb09-en0007-07-05373	166
clueweb09-en0007-07-07071	166
clueweb09-en0007-07-05465	166
clueweb09-en0007-07-05165	166
clueweb09-en0007-07-05285	166
clueweb09-en0007-07-05304	166
clueweb09-en0002-90-01875	166
clueweb09-en0007-07-07034	166
clueweb09-en0007-07-07507	166
clueweb09-en0007-07-07142	166
clueweb09-en0005-05-10922	167
clueweb09-en0006-70-19433	167
clueweb09-en0000-87-11641	167
clueweb09-en0002-83-00354	167
clueweb09-en0002-83-00338	167
clueweb09-en0002-83-00372	167
clueweb09-en0011-17-34468	167
clueweb09-en0002-83-00323	167
clueweb09-en0002-83-00339	167
clueweb09-en0002-83-00334	167
clueweb09-en0002-83-00335	167
clueweb09-en0002-83-00318	167
clueweb09-en0005-16-18819	167
clueweb09-en0010-44-08811	167
clueweb09-en0009-32-22426	167
clueweb09-en0011-52-15318	167
clueweb09-en0005-49-09284	167
clueweb09-en0002-83-00327	167
clueweb09-en0011-28-08973	167
clueweb09-en0010-44-08813	167
clueweb09-en0000-56-27552	167
clueweb09-en0002-83-00319	167
clueweb09-en0002-83-00344	167
clueweb09-en0007-66-15405	167
clueweb09-en0010-44-08815	167
clueweb09-en0001-42-17316	167
clueweb09-enwp01-33-00392	167
clueweb09-en0006-81-08057	167
clueweb09-en0001-52-25215	167
clueweb09-en0009-39-28982	167
clueweb09-en0011-10-09906	167
clueweb09-en0009-42-35795	167
clueweb09-en0001-42-17339	167
clueweb09-en0009-42-35791	167
clueweb09-en0002-98-08259	167
clueweb09-en0008-98-36624	167
clueweb09-enwp00-49-01140	167
clueweb09-en0001-96-06574	167
clueweb09-en0008-78-33875	167
clueweb09-en0000-56-27530	167
clueweb09-en0010-58-16500	167
clueweb09-en0003-91-20873	167
clueweb09-en0002-33-09969	167
clueweb09-en0009-35-26177	167
clueweb09-enwp00-40-00553	167
clueweb09-en0004-43-35107	167
clueweb09-en0002-83-00320	167
clueweb09-en0000-15-14713	167
clueweb09-en0008-63-23701	167
clueweb09-en0000-15-14716	167
clueweb09-en0009-40-23085	168
clueweb09-en0009-01-36176	168
clueweb09-en0009-40-22021	168
clueweb09-en0008-06-11065	168
clueweb09-en0010-17-01556	168
clueweb09-en0009-73-28039	168
clueweb09-en0004-18-02639	168
clueweb09-en0004-18-02978	168
clueweb09-en0008-06-11060	168
clueweb09-en0001-75-00190	168
clueweb09-enwp01-22-00778	168
clueweb09-en0006-24-15688	168
clueweb09-en0000-15-33767	168
clueweb09-en0009-49-19096	168
clueweb09-en0002-63-15615	168
clueweb09-en0011-28-21129	168
clueweb09-enwp01-18-00088	168
clueweb09-enwp01-27-00664	168
clueweb09-enwp00-70-14001	168
clueweb09-enwp01-32-08863	168
clueweb09-en0006-59-10857	168
clueweb09-en0001-27-12304	168
clueweb09-en0008-80-38070	168
clueweb09-en0002-63-17473	168
clueweb09-en0011-28-21139	168
clueweb09-enwp00-85-15011	168
clueweb09-en0000-87-25030	168
clueweb09-enwp01-08-19346	168
clueweb09-en0000-53-15038	168
clueweb09-enwp01-14-19245	168
clueweb09-en0008-18-29617	168
clueweb09-en0005-15-11854	168
clueweb09-en0002-25-30737	168
clueweb09-enwp01-10-19493	168
clueweb09-en0009-40-20129	168
clueweb09-en0001-57-08629	168
clueweb09-en0006-34-18395	168
clueweb09-en0009-82-12849	168
clueweb09-en0000-21-10158	168
clueweb09-en0008-49-35454	168
clueweb09-en0003-91-05205	168
clueweb09-en0005-33-15145	168
clueweb09-en0009-61-32927	168
clueweb09-en0001-09-08787	168
clueweb09-en0007-67-31978	168
clueweb09-en0009-93-12401	168
clueweb09-en0007-93-21535	168
clueweb09-en0010-20-11023	168
clueweb09-enwp01-19-25368	168
clueweb09-enwp01-09-19997	168
clueweb09-enwp01-42-04652	169
clueweb09-enwp00-34-23850	169
clueweb09-en0003-63-24005	169
clueweb09-en0002-30-25927	169
clueweb09-enwp01-25-03459	169
clueweb09-enwp02-27-03459	169
clueweb09-en0006-16-22076	169
clueweb09-en0003-63-24084	169
clueweb09-en0000-66-07020	169
clueweb09-enwp01-22-02818	169
clueweb09-en0009-04-16418	169
clueweb09-enwp03-35-06048	169
clueweb09-enwp03-33-06112	169
clueweb09-en0003-63-24002	169
clueweb09-en0006-87-13461	169
clueweb09-en0000-71-28693	169
clueweb09-en0006-43-12873	169
clueweb09-en0000-93-36236	169
clueweb09-en0008-98-19270	169
clueweb09-en0005-98-13977	169
clueweb09-enwp01-26-03682	169
clueweb09-enwp03-26-05982	169
clueweb09-enwp01-30-04139	169
clueweb09-en0003-63-24001	169
clueweb09-en0003-63-24008	169
clueweb09-enwp03-35-03078	169
clueweb09-enwp03-22-03450	169
clueweb09-enwp01-64-03425	169
clueweb09-enwp01-36-01662	169
clueweb09-en0006-16-22234	169
clueweb09-en0007-45-25639	169
clueweb09-en0002-37-02659	169
clueweb09-en0006-16-22074	169
clueweb09-en0002-37-02657	169
clueweb09-en0003-63-24075	169
clueweb09-en0006-42-08715	169
clueweb09-en0000-72-09848	169
clueweb09-en0003-63-24015	169
clueweb09-en0000-72-09700	169
clueweb09-en0006-16-22230	169
clueweb09-en0008-67-40001	169
clueweb09-en0006-16-22233	169
clueweb09-en0006-16-22222	169
clueweb09-en0006-16-22097	169
clueweb09-en0000-72-09814	169
clueweb09-en0000-72-09773	169
clueweb09-enwp01-22-02832	169
clueweb09-enwp01-27-03041	169
clueweb09-en0006-21-39121	169
clueweb09-en0001-44-05482	169
clueweb09-en0011-26-06400	170
clueweb09-en0011-26-06473	170
clueweb09-en0011-26-06474	170
clueweb09-en0011-26-06461	170
clueweb09-en0006-90-25787	170
clueweb09-en0011-26-06462	170
clueweb09-en0008-53-19577	170
clueweb09-en0004-98-16829	170
clueweb09-en0011-26-06455	170
clueweb09-en0005-90-15333	170
clueweb09-en0006-14-37938	170
clueweb09-en0006-90-25778	170
clueweb09-en0009-95-15017	170
clueweb09-en0009-62-30613	170
clueweb09-en0011-26-06391	170
clueweb09-en0003-12-04257	170
clueweb09-en0011-26-06401	170
clueweb09-en0004-19-00867	170
clueweb09-en0001-03-08958	170
clueweb09-en0000-78-00126	170
clueweb09-en0011-26-06449	170
clueweb09-en0006-93-12703	170
clueweb09-en0008-37-22223	170
clueweb09-en0010-29-26668	170
clueweb09-en0009-17-26941	170
clueweb09-en0009-17-30091	170
clueweb09-en0011-26-06419	170
clueweb09-en0000-09-24794	170
clueweb09-en0001-03-08953	170
clueweb09-en0008-37-22194	170
clueweb09-en0007-33-06995	170
clueweb09-en0011-26-06468	170
clueweb09-en0011-90-00684	170
clueweb09-en0011-26-06399	170
clueweb09-en0006-69-14784	170
clueweb09-en0011-26-06475	170
clueweb09-en0011-26-06397	170
clueweb09-en0010-91-32638	170
clueweb09-en0005-16-36563	170
clueweb09-en0011-26-06479	170
clueweb09-en0011-26-06417	170
clueweb09-en0011-26-06411	170
clueweb09-en0011-67-26748	170
clueweb09-en0009-94-11983	170
clueweb09-en0011-26-06418	170
clueweb09-en0011-26-06416	170
clueweb09-en0011-26-06412	170
clueweb09-en0004-94-08599	170
clueweb09-en0009-17-30093	170
clueweb09-en0011-26-06414	170
clueweb09-en0001-34-08265	171
clueweb09-en0004-31-03561	171
clueweb09-enwp00-42-11306	171
clueweb09-en0004-72-05058	171
clueweb09-en0006-57-04766	171
clueweb09-en0009-80-19507	171
clueweb09-en0004-17-20029	171
clueweb09-en0004-17-19586	171
clueweb09-en0010-78-21917	171
clueweb09-en0006-74-24614	171
clueweb09-en0001-83-03341	171
clueweb09-enwp02-13-21042	171
clueweb09-en0009-47-17071	171
clueweb09-enwp03-03-01371	171
clueweb09-enwp02-29-19446	171
clueweb09-enwp01-84-18808	171
clueweb09-enwp01-80-20189	171
clueweb09-en0009-76-10204	171
clueweb09-enwp01-51-18348	171
clueweb09-enwp01-57-19101	171
clueweb09-enwp01-66-20688	171
clueweb09-en0000-79-20653	171
clueweb09-en0011-72-30718	171
clueweb09-en0006-57-03469	171
clueweb09-enwp00-26-22384	171
clueweb09-en0011-07-06427	171
clueweb09-enwp00-31-23027	171
clueweb09-en0011-81-30492	171
clueweb09-en0005-20-19937	171
clueweb09-enwp03-03-15333	171
clueweb09-en0010-01-16958	171
clueweb09-enwp00-82-05485	171
clueweb09-enwp00-82-05484	171
clueweb09-en0010-77-00101	171
clueweb09-en0011-72-31746	171
clueweb09-enwp01-90-10443	171
clueweb09-en0006-25-30861	171
clueweb09-en0000-41-25156	171
clueweb09-en0002-56-32710	171
clueweb09-enwp03-11-24096	171
clueweb09-enwp00-24-19860	171
clueweb09-enwp03-12-01213	171
clueweb09-en0009-57-35062	171
clueweb09-en0002-91-25506	171
clueweb09-en0008-49-20469	171
clueweb09-en0005-27-08495	171
clueweb09-en0007-91-29619	171
clueweb09-enwp03-38-13720	171
clueweb09-en0010-19-27196	171
clueweb09-en0006-92-01649	171
clueweb09-en0008-70-20337	172
clueweb09-en0009-97-06058	172
clueweb09-en0010-74-10184	172
clueweb09-enwp01-35-21310	172
clueweb09-enwp01-55-20657	172
clueweb09-enwp02-21-01399	172
clueweb09-enwp00-86-01399	172
clueweb09-en0010-74-10175	172
clueweb09-en0010-91-01690	172
clueweb09-en0010-91-01679	172
clueweb09-en0010-74-10176	172
clueweb09-en0010-74-10174	172
clueweb09-en0007-69-21363	172
clueweb09-en0010-74-10178	172
clueweb09-en0002-97-28345	172
clueweb09-en0009-53-01566	172
clueweb09-en0008-12-31189	172
clueweb09-en0008-12-31188	172
clueweb09-en0009-45-16747	172
clueweb09-en0009-05-04574	172
clueweb09-en0004-74-18659	172
clueweb09-en0010-11-09903	172
clueweb09-en0003-69-10106	172
clueweb09-en0011-71-41822	172
clueweb09-en0010-91-01673	172
clueweb09-enwp01-03-22705	172
clueweb09-en0010-56-11389	172
clueweb09-en0010-91-01685	172
clueweb09-en0010-91-01672	172
clueweb09-en0002-64-02231	172
clueweb09-en0007-69-21075	172
clueweb09-en0006-02-15124	172
clueweb09-en0008-12-31119	172
clueweb09-en0010-74-10181	172
clueweb09-en0006-06-40444	172
clueweb09-en0011-91-17465	172
clueweb09-en0010-91-01654	172
clueweb09-en0002-83-03811	172
clueweb09-en0008-12-31187	172
clueweb09-en0001-11-15171	172
clueweb09-en0008-12-31124	172
clueweb09-en0010-91-01684	172
clueweb09-en0010-91-01680	172
clueweb09-en0010-91-01659	172
clueweb09-en0003-47-27631	172
clueweb09-en0010-91-01663	172
clueweb09-en0010-91-01655	172
clueweb09-en0010-74-10180	172
clueweb09-en0010-91-01692	172
clueweb09-en0002-97-28346	172
clueweb09-enwp00-90-15283	173
clueweb09-en0010-24-18894	173
clueweb09-enwp00-62-18968	173
clueweb09-en0010-24-18951	173
clueweb09-en0001-27-12906	173
clueweb09-en0007-13-31125	173
clueweb09-en0000-38-24911	173
clueweb09-en0002-86-05029	173
clueweb09-enwp00-92-15390	173
clueweb09-en0003-28-17920	173
clueweb09-en0000-98-33142	173
clueweb09-en0009-09-11226	173
clueweb09-en0009-66-11539	173
clueweb09-en0007-90-20249	173
clueweb09-en0011-73-21857	173
clueweb09-enwp00-84-15629	173
clueweb09-en0009-76-36830	173
clueweb09-en0007-38-11665	173
clueweb09-en0003-28-17887	173
clueweb09-en0000-53-30027	173
clueweb09-en0010-05-42155	173
clueweb09-en0004-87-31218	173
clueweb09-en0001-97-02921	173
clueweb09-en0010-63-41107	173
clueweb09-en0003-84-20911	173
clueweb09-en0002-24-31284	173
clueweb09-en0005-81-42149	173
clueweb09-en0007-51-21294	173
clueweb09-en0009-40-22396	173
clueweb09-enwp00-26-15868	173
clueweb09-enwp01-78-15868	173
clueweb09-enwp00-96-15216	173
clueweb09-enwp00-89-16240	173
clueweb09-enwp00-70-18792	173
clueweb09-enwp00-96-23784	173
clueweb09-en0008-95-17266	173
clueweb09-en0007-39-09615	173
clueweb09-en0009-40-23993	173
clueweb09-en0003-28-17756	173
clueweb09-en0003-28-17890	173
clueweb09-enwp01-53-01196	173
clueweb09-en0009-55-00368	173
clueweb09-en0011-99-16090	173
clueweb09-en0007-39-09614	173
clueweb09-en0001-52-29339	173
clueweb09-en0011-23-21053	173
clueweb09-en0006-22-31298	173
clueweb09-en0003-28-17757	173
clueweb09-en0010-18-29893	173
clueweb09-en0009-09-10778	173
clueweb09-en0003-41-04381	174
clueweb09-en0006-03-32903	174
clueweb09-en0004-02-24526	174
clueweb09-en0007-75-07959	174
clueweb09-en0007-75-07882	174
clueweb09-en0000-12-11256	174
clueweb09-enwp01-57-18781	174
clueweb09-en0007-75-07961	174
clueweb09-en0007-75-07990	174
clueweb09-en0007-75-08048	174
clueweb09-en0009-97-31173	174
clueweb09-enwp01-83-17504	174
clueweb09-en0008-38-08496	174
clueweb09-en0007-75-07931	174
clueweb09-en0007-75-08016	174
clueweb09-en0011-49-11944	174
clueweb09-en0007-75-07917	174
clueweb09-en0007-75-07986	174
clueweb09-en0009-97-30246	174
clueweb09-en0000-92-11829	174
clueweb09-en0000-98-12869	174
clueweb09-en0007-75-08029	174
clueweb09-enwp02-12-02592	174
clueweb09-en0002-25-30886	174
clueweb09-enwp02-16-04133	174
clueweb09-en0000-84-11806	174
clueweb09-en0007-75-07918	174
clueweb09-en0010-17-34500	174
clueweb09-en0008-08-02969	174
clueweb09-en0003-44-26515	174
clueweb09-en0010-17-34499	174
clueweb09-en0002-25-30887	174
clueweb09-enwp00-31-00153	174
clueweb09-enwp00-28-00339	174
clueweb09-enwp00-03-21809	174
clueweb09-enwp00-33-00179	174
clueweb09-en0007-75-07876	174
clueweb09-en0007-75-07982	174
clueweb09-en0007-75-07923	174
clueweb09-en0001-52-22354	174
clueweb09-en0007-75-07920	174
clueweb09-en0007-75-07916	174
clueweb09-en0007-75-08026	174
clueweb09-enwp03-04-00487	174
clueweb09-en0007-75-07867	174
clueweb09-en0007-75-07863	174
clueweb09-enwp01-51-01320	174
clueweb09-en0007-77-36213	174
clueweb09-en0007-77-36228	174
clueweb09-en0001-76-18439	174
clueweb09-enwp01-25-09216	175
clueweb09-en0011-55-08982	175
clueweb09-en0001-03-28652	175
clueweb09-en0010-47-04622	175
clueweb09-en0003-96-13695	175
clueweb09-en0005-65-41229	175
clueweb09-en0008-38-10719	175
clueweb09-en0002-93-01023	175
clueweb09-enwp02-27-09216	175
clueweb09-en0001-03-28658	175
clueweb09-enwp00-32-01143	175
clueweb09-en0009-76-20991	175
clueweb09-en0004-52-36621	175
clueweb09-en0011-55-08985	175
clueweb09-en0009-76-20994	175
clueweb09-en0004-52-36620	175
clueweb09-en0011-25-19062	175
clueweb09-en0011-55-08984	175
clueweb09-en0001-59-27757	175
clueweb09-en0009-02-07468	175
clueweb09-en0009-76-20993	175
clueweb09-en0003-96-13696	175
clueweb09-enwp00-98-12470	175
clueweb09-en0004-52-36619	175
clueweb09-en0004-33-24726	175
clueweb09-en0002-93-00911	175
clueweb09-en0011-55-08986	175
clueweb09-en0001-03-28655	175
clueweb09-enwp00-33-14336	175
clueweb09-en0011-55-08983	175
clueweb09-en0008-03-45776	175
clueweb09-en0002-86-06752	175
clueweb09-en0002-93-00945	175
clueweb09-en0004-85-11356	175
clueweb09-en0003-06-06179	175
clueweb09-en0004-53-12154	175
clueweb09-en0006-83-38260	175
clueweb09-en0002-40-27842	175
clueweb09-enwp00-94-12317	175
clueweb09-en0009-76-20992	175
clueweb09-en0003-96-13701	175
clueweb09-en0001-03-28654	175
clueweb09-en0009-23-24260	175
clueweb09-en0001-03-28659	175
clueweb09-en0004-62-08127	175
clueweb09-enwp00-92-12516	175
clueweb09-en0001-70-36748	175
clueweb09-en0008-03-45791	175
clueweb09-en0003-06-25277	175
clueweb09-en0001-03-28656	175
clueweb09-en0001-99-17244	176
clueweb09-en0011-99-17466	176
clueweb09-en0005-29-41051	176
clueweb09-en0007-58-06715	176
clueweb09-en0001-77-07574	176
clueweb09-en0009-80-08311	176
clueweb09-en0009-80-08312	176
clueweb09-en0009-74-02217	176
clueweb09-en0005-57-13353	176
clueweb09-en0005-29-41045	176
clueweb09-en0005-29-41046	176
clueweb09-enwp02-22-12958	176
clueweb09-en0008-63-34136	176
clueweb09-en0006-49-18192	176
clueweb09-en0006-26-28419	176
clueweb09-enwp03-09-02629	176
clueweb09-enwp03-23-05688	176
clueweb09-enwp03-23-02454	176
clueweb09-enwp00-86-13276	176
clueweb09-enwp02-21-13276	176
clueweb09-en0003-60-15437	176
clueweb09-en0011-62-10637	176
clueweb09-en0006-26-28420	176
clueweb09-en0002-36-04737	176
clueweb09-en0004-41-22919	176
clueweb09-en0006-31-03536	176
clueweb09-en0006-49-11071	176
clueweb09-en0003-96-06298	176
clueweb09-en0005-29-41044	176
clueweb09-en0005-29-41050	176
clueweb09-en0009-17-27598	176
clueweb09-en0006-82-15549	176
clueweb09-en0006-82-15547	176
clueweb09-en0006-82-15550	176
clueweb09-en0003-91-06255	176
clueweb09-en0006-82-15546	176
clueweb09-en0006-54-36709	176
clueweb09-en0006-82-15545	176
clueweb09-en0006-82-15551	176
clueweb09-en0001-56-22615	176
clueweb09-en0004-41-22917	176
clueweb09-en0003-06-17873	176
clueweb09-en0001-44-47102	176
clueweb09-en0006-80-30938	176
clueweb09-en0006-31-03312	176
clueweb09-en0005-39-21156	176
clueweb09-en0003-91-06254	176
clueweb09-en0004-75-04543	176
clueweb09-en0006-82-15548	176
clueweb09-en0001-75-26148	176
clueweb09-en0010-28-03741	177
clueweb09-en0003-93-00268	177
clueweb09-en0008-92-26068	177
clueweb09-en0008-92-26071	177
clueweb09-en0008-28-01190	177
clueweb09-en0011-56-35636	177
clueweb09-en0004-49-28579	177
clueweb09-en0007-40-28944	177
clueweb09-en0001-68-21637	177
clueweb09-en0008-28-01372	177
clueweb09-en0008-61-06260	177
clueweb09-en0006-47-23039	177
clueweb09-en0006-47-23038	177
clueweb09-en0003-93-00221	177
clueweb09-en0001-72-18380	177
clueweb09-en0007-87-28998	177
clueweb09-en0008-28-01201	177
clueweb09-en0003-93-00265	177
clueweb09-en0003-93-00266	177
clueweb09-en0003-81-31937	177
clueweb09-en0002-48-22333	177
clueweb09-en0008-95-34762	177
clueweb09-en0008-28-01425	177
clueweb09-en0008-75-29577	177
clueweb09-en0008-95-34764	177
clueweb09-en0004-49-28578	177
clueweb09-en0008-28-01347	177
clueweb09-en0010-82-00781	177
clueweb09-en0009-06-11583	177
clueweb09-en0008-32-48646	177
clueweb09-en0010-69-23211	177
clueweb09-en0007-84-20645	177
clueweb09-en0006-13-30813	177
clueweb09-en0008-60-27742	177
clueweb09-en0008-28-01295	177
clueweb09-en0009-26-18401	177
clueweb09-en0009-26-18395	177
clueweb09-en0009-26-18396	177
clueweb09-en0009-26-18397	177
clueweb09-en0002-34-28273	177
clueweb09-en0007-72-11596	177
clueweb09-en0009-26-18392	177
clueweb09-en0009-26-18393	177
clueweb09-en0009-26-18394	177
clueweb09-en0009-26-18398	177
clueweb09-en0008-61-06261	177
clueweb09-en0008-92-26073	177
clueweb09-en0009-26-18400	177
clueweb09-en0004-60-30195	177
clueweb09-en0009-26-18391	177
clueweb09-en0006-47-10570	178
clueweb09-en0007-05-22214	178
clueweb09-en0000-95-14795	178
clueweb09-en0000-95-14790	178
clueweb09-en0002-16-14197	178
clueweb09-en0006-51-08711	178
clueweb09-en0009-03-33469	178
clueweb09-en0000-95-14783	178
clueweb09-en0000-95-14235	178
clueweb09-en0003-82-29215	178
clueweb09-en0006-31-25495	178
clueweb09-en0010-69-32825	178
clueweb09-en0007-33-32890	178
clueweb09-en0003-82-29238	178
clueweb09-en0003-82-29240	178
clueweb09-en0003-82-29243	178
clueweb09-en0003-82-29239	178
clueweb09-en0003-82-29242	178
clueweb09-en0003-82-28673	178
clueweb09-en0003-82-29241	178
clueweb09-en0003-82-27793	178
clueweb09-en0003-82-29237	178
clueweb09-en0000-08-06976	178
clueweb09-en0000-84-26976	178
clueweb09-enwp01-69-07315	178
clueweb09-en0000-95-14791	178
clueweb09-en0010-03-00836	178
clueweb09-en0009-03-38750	178
clueweb09-en0011-79-25884	178
clueweb09-en0000-67-10123	178
clueweb09-en0000-08-06975	178
clueweb09-en0004-80-11448	178
clueweb09-en0003-82-29220	178
clueweb09-en0007-81-00105	178
clueweb09-en0005-69-04044	178
clueweb09-en0000-08-06942	178
clueweb09-en0000-67-08778	178
clueweb09-en0000-72-30884	178
clueweb09-en0007-81-00107	178
clueweb09-en0000-95-14780	178
clueweb09-en0005-86-41029	178
clueweb09-en0000-95-14793	178
clueweb09-en0003-82-29214	178
clueweb09-en0002-62-08410	178
clueweb09-en0002-16-14200	178
clueweb09-en0000-67-11085	178
clueweb09-en0000-67-10822	178
clueweb09-enwp01-06-03236	178
clueweb09-en0007-81-00108	178
clueweb09-en0000-08-06977	178
clueweb09-en0008-52-28187	179
clueweb09-en0006-80-10551	179
clueweb09-en0005-56-26502	179
clueweb09-en0003-06-01965	179
clueweb09-en0011-26-34029	179
clueweb09-en0009-85-06461	179
clueweb09-en0000-40-05315	179
clueweb09-en0008-76-13312	179
clueweb09-en0005-19-42535	179
clueweb09-en0008-53-29350	179
clueweb09-en0001-16-30012	179
clueweb09-en0000-40-05178	179
clueweb09-en0011-06-08862	179
clueweb09-en0009-47-24023	179
clueweb09-en0009-59-25330	179
clueweb09-en0002-47-11202	179
clueweb09-en0000-45-13766	179
clueweb09-en0005-96-09496	179
clueweb09-enwp01-37-04457	179
clueweb09-en0000-62-04016	179
clueweb09-en0008-49-19889	179
clueweb09-en0001-16-29650	179
clueweb09-en0005-36-44132	179
clueweb09-en0010-55-32873	179
clueweb09-en0007-01-07880	179
clueweb09-en0011-15-20563	179
clueweb09-en0004-75-22286	179
clueweb09-en0003-19-23622	179
clueweb09-en0005-87-00516	179
clueweb09-en0000-27-14750	179
clueweb09-en0009-37-06128	179
clueweb09-en0004-46-27215	179
clueweb09-en0000-40-05495	179
clueweb09-en0011-62-10062	179
clueweb09-en0005-80-24570	179
clueweb09-en0011-30-14124	179
clueweb09-en0000-40-05496	179
clueweb09-en0001-16-24515	179
clueweb09-en0005-80-24571	179
clueweb09-en0000-40-05494	179
clueweb09-en0000-40-05513	179
clueweb09-en0009-03-33746	179
clueweb09-en0003-64-10328	179
clueweb09-en0007-14-08328	179
clueweb09-en0001-50-21874	179
clueweb09-en0009-32-09679	179
clueweb09-enwp00-29-11750	179
clueweb09-en0004-30-33880	179
clueweb09-en0004-16-36416	179
clueweb09-en0007-96-00679	179
clueweb09-en0009-03-00668	180
clueweb09-en0010-02-12041	180
clueweb09-en0011-90-13889	180
clueweb09-en0010-65-04734	180
clueweb09-en0002-12-01839	180
clueweb09-en0011-39-10739	180
clueweb09-en0008-20-13415	180
clueweb09-en0000-84-00421	180
clueweb09-en0010-05-42359	180
clueweb09-en0005-19-04093	180
clueweb09-en0001-77-15617	180
clueweb09-en0004-89-29523	180
clueweb09-en0006-38-27970	180
clueweb09-en0004-10-20330	180
clueweb09-en0001-77-15629	180
clueweb09-en0011-90-13888	180
clueweb09-en0007-34-25115	180
clueweb09-en0001-77-15623	180
clueweb09-en0006-38-27971	180
clueweb09-en0001-77-15632	180
clueweb09-en0006-66-27446	180
clueweb09-en0006-63-23205	180
clueweb09-en0011-82-14969	180
clueweb09-en0002-12-01837	180
clueweb09-en0010-02-12054	180
clueweb09-en0002-12-01817	180
clueweb09-en0001-39-30060	180
clueweb09-en0008-04-23084	180
clueweb09-en0006-13-01514	180
clueweb09-en0009-92-11626	180
clueweb09-en0002-12-01843	180
clueweb09-en0011-14-22813	180
clueweb09-en0002-12-01815	180
clueweb09-en0009-92-11627	180
clueweb09-en0002-12-01846	180
clueweb09-en0006-63-23204	180
clueweb09-en0002-12-01802	180
clueweb09-en0000-84-05918	180
clueweb09-en0002-12-01842	180
clueweb09-en0007-98-35007	180
clueweb09-en0000-48-23621	180
clueweb09-en0001-40-16017	180
clueweb09-en0002-16-29875	180
clueweb09-en0002-49-00645	180
clueweb09-en0007-98-35140	180
clueweb09-en0002-49-00393	180
clueweb09-en0007-98-34986	180
clueweb09-en0002-12-01807	180
clueweb09-en0002-12-01838	180
clueweb09-en0002-12-01814	180
clueweb09-en0003-93-16674	181
clueweb09-en0000-87-27782	181
clueweb09-en0005-08-37272	181
clueweb09-en0001-63-01932	181
clueweb09-en0010-02-11416	181
clueweb09-en0010-02-11404	181
clueweb09-en0005-68-03934	181
clueweb09-en0002-57-03883	181
clueweb09-en0009-68-28010	181
clueweb09-en0007-40-11904	181
clueweb09-en0006-97-07249	181
clueweb09-en0002-57-03930	181
clueweb09-en0009-27-17448	181
clueweb09-en0010-02-11406	181
clueweb09-en0005-21-15521	181
clueweb09-en0007-44-03284	181
clueweb09-en0008-32-16481	181
clueweb09-en0010-02-11405	181
clueweb09-en0005-08-37254	181
clueweb09-en0001-63-01915	181
clueweb09-en0005-68-03936	181
clueweb09-en0003-93-16668	181
clueweb09-en0007-84-29960	181
clueweb09-en0000-04-30926	181
clueweb09-en0001-76-09122	181
clueweb09-en0000-87-27781	181
clueweb09-en0009-34-26054	181
clueweb09-en0009-27-17469	181
clueweb09-en0002-90-01392	181
clueweb09-en0005-21-18330	181
clueweb09-en0000-52-04724	181
clueweb09-en0003-93-16684	181
clueweb09-en0007-44-03279	181
clueweb09-en0007-44-03282	181
clueweb09-en0003-25-11851	181
clueweb09-en0007-44-03287	181
clueweb09-en0007-44-03285	181
clueweb09-en0007-44-03283	181
clueweb09-en0007-44-03280	181
clueweb09-en0007-44-03289	181
clueweb09-en0011-12-43685	181
clueweb09-en0003-93-16676	181
clueweb09-en0004-78-05571	181
clueweb09-en0004-95-14884	181
clueweb09-en0010-43-09481	181
clueweb09-en0009-27-17454	181
clueweb09-en0007-44-03288	181
clueweb09-en0003-93-16682	181
clueweb09-en0005-12-07228	181
clueweb09-en0000-52-04717	181
clueweb09-en0011-98-04498	182
clueweb09-en0002-84-23321	182
clueweb09-en0002-84-23272	182
clueweb09-en0002-84-23333	182
clueweb09-en0003-49-24281	182
clueweb09-en0002-84-23340	182
clueweb09-en0010-04-07726	182
clueweb09-en0006-52-17445	182
clueweb09-en0000-54-01395	182
clueweb09-en0005-98-00484	182
clueweb09-en0007-28-11481	182
clueweb09-en0002-84-23263	182
clueweb09-en0003-99-20224	182
clueweb09-en0007-96-38384	182
clueweb09-en0011-81-01862	182
clueweb09-en0002-84-23270	182
clueweb09-en0006-52-18945	182
clueweb09-en0003-02-04068	182
clueweb09-en0011-01-14648	182
clueweb09-en0010-29-21077	182
clueweb09-en0000-49-12732	182
clueweb09-en0006-52-19421	182
clueweb09-en0002-84-23342	182
clueweb09-en0011-01-14623	182
clueweb09-en0011-01-14479	182
clueweb09-en0002-84-23233	182
clueweb09-en0007-18-22204	182
clueweb09-en0002-84-23332	182
clueweb09-en0002-84-23334	182
clueweb09-en0010-09-18177	182
clueweb09-en0011-01-14683	182
clueweb09-en0010-41-37697	182
clueweb09-en0002-84-23375	182
clueweb09-en0002-84-23358	182
clueweb09-en0002-84-23268	182
clueweb09-en0002-84-23232	182
clueweb09-en0004-77-22511	182
clueweb09-en0008-49-03159	182
